LP,YEAR,MONTH,ATTENDANCE_RATE
LP_0430,2022,6,0.8228841184637798
LP_0430,2022,7,0.6880329922429316
LP_0430,2022,8,0.8102537258542337
LP_0430,2022,9,0.5659992918003417
LP_0430,2022,10,0.9863557760889405
LP_0430,2022,11,0.7515359071029859
LP_0430,2022,12,0.9152213496077852
LP_0430,2023,1,0.9993538868687271
LP_0430,2023,2,0.5371160371495896
LP_0430,2023,3,0.7803636438645394
LP_0430,2023,4,0.58942205303989
LP_0430,2023,5,0.9840824413468785
LP_0430,2023,6,0.6873215002365083
LP_0430,2023,7,0.6196393209786542
LP_0430,2023,8,0.5452316393629482
LP_0430,2023,9,0.8327185459292159
LP_0430,2023,10,0.8850307095591075
LP_0430,2023,11,0.9988179276980418
LP_0430,2023,12,0.6989104933072687
LP_0431,2021,1,0.8026306068471372
LP_0431,2021,2,0.8969589884947249
LP_0431,2021,3,0.5064644339664229
LP_0431,2021,4,0.5999835959938999
LP_0431,2021,5,0.5858331518340378
LP_0431,2021,6,0.6519673697739299
LP_0431,2021,7,0.6282228146341747
LP_0431,2021,8,0.8507958914137024
LP_0431,2021,9,0.592521512853541
LP_0431,2021,10,0.6332432828984293
LP_0431,2021,11,0.8277403428870627
LP_0431,2021,12,0.8285459428018428
LP_0431,2022,1,0.7390612262982538
LP_0431,2022,2,0.979052448349414
LP_0431,2022,3,0.8746172637716315
LP_0431,2022,4,0.9579026489256703
LP_0431,2022,5,0.7920805200374621
LP_0431,2022,6,0.8225852687251338
LP_0431,2022,7,0.8115064307320091
LP_0431,2022,8,0.5542734652535766
LP_0431,2022,9,0.561514297538189
LP_0431,2022,10,0.6618014587512943
LP_0431,2022,11,0.719124212093478
LP_0431,2022,12,0.596677985464115
LP_0431,2023,1,0.7985045640528134
LP_0431,2023,2,0.816924284564758
LP_0431,2023,3,0.6631715831219054
LP_0431,2023,4,0.6975482029057798
LP_0431,2023,5,0.7222121487426411
LP_0431,2023,6,0.5265214842542916
LP_0431,2023,7,0.8286734823149542
LP_0431,2023,8,0.8807371580307217
LP_0431,2023,9,0.7253736345223685
LP_0431,2023,10,0.8155776153802252
LP_0431,2023,11,0.5184528046596358
LP_0431,2023,12,0.7171474984013719
LP_0432,2021,1,0.9348107635184938
LP_0432,2021,2,0.7198584207167591
LP_0432,2021,3,0.8668461865672543
LP_0432,2021,4,0.8587678459689182
LP_0432,2021,5,0.758410448939614
LP_0432,2021,6,0.8399086911021475
LP_0432,2021,7,0.8397616566776841
LP_0432,2021,8,0.5762971060233344
LP_0432,2021,9,0.6823317194835383
LP_0432,2021,10,0.6132698631536282
LP_0432,2021,11,0.6888077713957371
LP_0432,2021,12,0.8707853755692172
LP_0432,2022,1,0.9693293927168924
LP_0432,2022,2,0.7597990267357175
LP_0432,2022,3,0.7785187500024258
LP_0432,2022,4,0.7620482975098296
LP_0432,2022,5,0.7490508175292561
LP_0432,2022,6,0.6096596527492477
LP_0432,2022,7,0.7987498926626004
LP_0432,2022,8,0.5245986331841845
LP_0432,2022,9,0.5827674176371147
LP_0432,2022,10,0.7624031172702793
LP_0432,2022,11,0.7951080714887359
LP_0432,2022,12,0.6718946762379725
LP_0432,2023,1,0.6294453230235297
LP_0432,2023,2,0.6411309762395079
LP_0432,2023,3,0.9535726574058254
LP_0432,2023,4,0.5071329139476457
LP_0432,2023,5,0.8017833838777833
LP_0432,2023,6,0.5303512263724872
LP_0432,2023,7,0.9043115220068647
LP_0432,2023,8,0.8493155296743355
LP_0432,2023,9,0.8338185318907108
LP_0432,2023,10,0.8846878793648418
LP_0432,2023,11,0.7357802495344792
LP_0432,2023,12,0.6034450195751317
LP_0433,2021,1,0.8971504106466586
LP_0433,2021,2,0.7298056347077869
LP_0433,2021,3,0.5696465618329114
LP_0433,2021,4,0.7984375592883843
LP_0433,2021,5,0.8464267103643195
LP_0433,2021,6,0.5916953632511133
LP_0433,2021,7,0.7612152402213596
LP_0433,2021,8,0.6756575362009921
LP_0433,2021,9,0.5798773703512237
LP_0433,2021,10,0.9509254405763532
LP_0433,2021,11,0.8653848731740699
LP_0433,2021,12,0.5342572276411937
LP_0433,2022,1,0.8497342935235361
LP_0433,2022,2,0.9292222712603793
LP_0433,2022,3,0.813960381264131
LP_0433,2022,4,0.8234608961482439
LP_0433,2022,5,0.6787573813391137
LP_0433,2022,6,0.8302558075129891
LP_0433,2022,7,0.60288130813995
LP_0433,2022,8,0.9921475759641314
LP_0433,2022,9,0.6544472008670389
LP_0433,2022,10,0.9515486889570258
LP_0433,2022,11,0.7969289664741853
LP_0433,2022,12,0.9940445668299434
LP_0433,2023,1,0.9991673313583296
LP_0433,2023,2,0.6614490770717305
LP_0433,2023,3,0.7011659187998749
LP_0433,2023,4,0.837900029439142
LP_0433,2023,5,0.888890188838484
LP_0433,2023,6,0.5590520023651779
LP_0433,2023,7,0.8583755244462616
LP_0433,2023,8,0.5398521382184194
LP_0433,2023,9,0.5779601344710813
LP_0433,2023,10,0.6182424978260264
LP_0433,2023,11,0.8188661986853861
LP_0433,2023,12,0.5631233907655724
LP_0434,2021,1,0.7037856449422814
LP_0434,2021,2,0.9791302048169308
LP_0434,2021,3,0.8149505858455551
LP_0434,2021,4,0.9410338402012558
LP_0434,2021,5,0.740651215280282
LP_0434,2021,6,0.6599969516650492
LP_0434,2021,7,0.6312944264472273
LP_0434,2021,8,0.5305541208834716
LP_0434,2021,9,0.5208616043946951
LP_0434,2021,10,0.8001020960234118
LP_0434,2021,11,0.5116264853937442
LP_0434,2021,12,0.9768090979796858
LP_0434,2022,1,0.9318300172307148
LP_0434,2022,2,0.6545569445072694
LP_0434,2022,3,0.8083005216865344
LP_0434,2022,4,0.6052613300338252
LP_0434,2022,5,0.5428300331437161
LP_0434,2022,6,0.9565739859813818
LP_0434,2022,7,0.6397117805707737
LP_0434,2022,8,0.6551440083863949
LP_0434,2022,9,0.8530558032876856
LP_0434,2022,10,0.6142575677034081
LP_0434,2022,11,0.5280339849826888
LP_0434,2022,12,0.7159411204300987
LP_0434,2023,1,0.7715831516837993
LP_0434,2023,2,0.6390410301995691
LP_0434,2023,3,0.7263994441569259
LP_0434,2023,4,0.8169840766812055
LP_0434,2023,5,0.9003612690595654
LP_0434,2023,6,0.675568551150187
LP_0434,2023,7,0.5204720232381084
LP_0434,2023,8,0.5705971121893654
LP_0434,2023,9,0.6373725271164774
LP_0434,2023,10,0.6361018211981813
LP_0434,2023,11,0.8737659184268662
LP_0434,2023,12,0.8189701838969075
LP_0435,2021,1,0.520345237342658
LP_0435,2021,2,0.7667841429752318
LP_0435,2021,3,0.9823793680968861
LP_0435,2021,4,0.6681547406681314
LP_0435,2021,5,0.6760142705185825
LP_0435,2021,6,0.9856679343196327
LP_0435,2021,7,0.916760609522367
LP_0435,2021,8,0.6222787722310252
LP_0435,2021,9,0.6270354566009615
LP_0435,2021,10,0.9041651793586705
LP_0435,2021,11,0.6035359758604104
LP_0435,2021,12,0.830368479686887
LP_0435,2022,1,0.8275738159513575
LP_0435,2022,2,0.5975003653620886
LP_0435,2022,3,0.6977211890316195
LP_0435,2022,4,0.6166615739275125
LP_0435,2022,5,0.8886986762149391
LP_0435,2022,6,0.5534311000538955
LP_0435,2022,7,0.8594859376556255
LP_0435,2022,8,0.590838166257794
LP_0435,2022,9,0.8538701593933096
LP_0435,2022,10,0.8767981119536716
LP_0435,2022,11,0.7754988890027117
LP_0435,2022,12,0.7858390986565533
LP_0435,2023,1,0.5969427045200428
LP_0435,2023,2,0.8233794889066771
LP_0435,2023,3,0.606224519182151
LP_0435,2023,4,0.7102626741463278
LP_0435,2023,5,0.9231036432147162
LP_0435,2023,6,0.9896196025928272
LP_0435,2023,7,0.8367816778739859
LP_0435,2023,8,0.8418258827250635
LP_0435,2023,9,0.8382643009031145
LP_0435,2023,10,0.6963136864338888
LP_0435,2023,11,0.6092625870650811
LP_0435,2023,12,0.8509288732043446
LP_0436,2021,1,0.9289332853598413
LP_0436,2021,2,0.9655604527406443
LP_0436,2021,3,0.5661258681032101
LP_0436,2021,4,0.572455221599297
LP_0436,2021,5,0.99291793118451
LP_0436,2021,6,0.7083452986838208
LP_0436,2021,7,0.9081182520854322
LP_0436,2021,8,0.690719323600685
LP_0436,2021,9,0.5844276610182619
LP_0436,2021,10,0.835955918166498
LP_0436,2021,11,0.6264145267249968
LP_0436,2021,12,0.9376802584265134
LP_0436,2022,1,0.7637137396206938
LP_0436,2022,2,0.5870871866139832
LP_0436,2022,3,0.7598340724122783
LP_0436,2022,4,0.5767101156124068
LP_0436,2022,5,0.6248272440097888
LP_0436,2022,6,0.888375297329751
LP_0436,2022,7,0.670017109756925
LP_0436,2022,8,0.9481906483844935
LP_0436,2022,9,0.8465818125962313
LP_0436,2022,10,0.5188376533563306
LP_0436,2022,11,0.6437069824014938
LP_0436,2022,12,0.5598557898748973
LP_0436,2023,1,0.5673232926939229
LP_0436,2023,2,0.6730324502387169
LP_0436,2023,3,0.7027355682374923
LP_0436,2023,4,0.5840921629625582
LP_0436,2023,5,0.5785231574668264
LP_0436,2023,6,0.9434905952779123
LP_0436,2023,7,0.9687641403262357
LP_0436,2023,8,0.7456763426744768
LP_0436,2023,9,0.9648588975438668
LP_0436,2023,10,0.9800161816193202
LP_0436,2023,11,0.5969869853990958
LP_0436,2023,12,0.6364157468405398
LP_0437,2021,1,0.8236793390845287
LP_0437,2021,2,0.8075133912211452
LP_0437,2021,3,0.8177233351899211
LP_0437,2021,4,0.8902823787342895
LP_0437,2021,5,0.981927105733749
LP_0437,2021,6,0.8492681995070788
LP_0437,2021,7,0.6208831064558067
LP_0437,2021,8,0.939121504237875
LP_0437,2021,9,0.9860935280063683
LP_0437,2021,10,0.6342606044319046
LP_0437,2021,11,0.5087434152289516
LP_0437,2021,12,0.6681298520644241
LP_0437,2022,1,0.7213905041935078
LP_0437,2022,2,0.9809570349539287
LP_0437,2022,3,0.764382779983813
LP_0437,2022,4,0.7708280145077246
LP_0437,2022,5,0.6813434935657816
LP_0437,2022,6,0.8443968556594194
LP_0437,2022,7,0.8726276441226326
LP_0437,2022,8,0.7425112169521131
LP_0437,2022,9,0.9737741629351746
LP_0437,2022,10,0.8651751707074761
LP_0437,2022,11,0.7423350491718468
LP_0437,2022,12,0.7586714210054454
LP_0437,2023,1,0.5047253818157348
LP_0437,2023,2,0.7943726698970678
LP_0437,2023,3,0.67691323156453
LP_0437,2023,4,0.6932929268713588
LP_0437,2023,5,0.5342401365480087
LP_0437,2023,6,0.8729748295625909
LP_0437,2023,7,0.7631649616721075
LP_0437,2023,8,0.6753150270043672
LP_0437,2023,9,0.5810679350983589
LP_0437,2023,10,0.5147062948086334
LP_0437,2023,11,0.6489209989269913
LP_0437,2023,12,0.6296850616163285
LP_0438,2021,1,0.9911391551820663
LP_0438,2021,2,0.820370659391314
LP_0438,2021,3,0.9645860206847863
LP_0438,2021,4,0.8009405075920075
LP_0438,2021,5,0.8242521198610574
LP_0438,2021,6,0.5233023291685965
LP_0438,2021,7,0.5397898075030274
LP_0438,2021,8,0.9616485654048984
LP_0438,2021,9,0.8604557503536953
LP_0438,2021,10,0.7868913939100883
LP_0438,2021,11,0.7860886122998867
LP_0438,2021,12,0.7772965341417766
LP_0438,2022,1,0.7713687148731005
LP_0438,2022,2,0.6865917610817749
LP_0438,2022,3,0.5788674947787611
LP_0438,2022,4,0.9079179904985455
LP_0438,2022,5,0.5569630793046835
LP_0438,2022,6,0.8404778305049947
LP_0438,2022,7,0.6862417421713018
LP_0438,2022,8,0.7743338138088712
LP_0438,2022,9,0.5909592007046571
LP_0438,2022,10,0.753966867354374
LP_0438,2022,11,0.9433804036363044
LP_0438,2022,12,0.5368488554878064
LP_0438,2023,1,0.5412554539366459
LP_0438,2023,2,0.6704904856686198
LP_0438,2023,3,0.5838441876362054
LP_0438,2023,4,0.9133888799128229
LP_0438,2023,5,0.9737697173950237
LP_0438,2023,6,0.5384523128173311
LP_0438,2023,7,0.8989657200681194
LP_0438,2023,8,0.5345680031715468
LP_0438,2023,9,0.967623797042831
LP_0438,2023,10,0.5452879846360467
LP_0438,2023,11,0.5149933654110794
LP_0438,2023,12,0.5657614519861812
LP_0439,2021,1,0.8909710251885326
LP_0439,2021,2,0.987981179722619
LP_0439,2021,3,0.5725461125827183
LP_0439,2021,4,0.9663731194467028
LP_0439,2021,5,0.7563517873933499
LP_0439,2021,6,0.6369023244744191
LP_0439,2021,7,0.5183614379785144
LP_0439,2021,8,0.6803559569689527
LP_0439,2021,9,0.925996881394139
LP_0439,2021,10,0.8237898676851393
LP_0439,2021,11,0.6187686215992267
LP_0439,2021,12,0.7221356525736773
LP_0439,2022,1,0.7716891479946575
LP_0439,2022,2,0.5587585878533732
LP_0439,2022,3,0.9764077898082346
LP_0439,2022,4,0.8344100928751146
LP_0439,2022,5,0.9997146038515061
LP_0439,2022,6,0.6124312538765406
LP_0439,2022,7,0.9174462449153782
LP_0439,2022,8,0.5672875916996785
LP_0439,2022,9,0.8173923155882564
LP_0439,2022,10,0.6171606794115125
LP_0439,2022,11,0.5205834727117562
LP_0439,2022,12,0.8527144446684541
LP_0439,2023,1,0.6424501582668115
LP_0439,2023,2,0.7346318369115262
LP_0439,2023,3,0.5123472338227952
LP_0439,2023,4,0.7647266459711709
LP_0439,2023,5,0.8220861961203079
LP_0439,2023,6,0.7463903933755565
LP_0439,2023,7,0.5297514854269969
LP_0439,2023,8,0.6755192153147402
LP_0439,2023,9,0.6675678552623192
LP_0439,2023,10,0.9634704514879711
LP_0439,2023,11,0.5957874116618468
LP_0439,2023,12,0.5506462788277775
LP_0440,2021,1,0.9815661999859414
LP_0440,2021,2,0.7689897484869379
LP_0440,2021,3,0.7542103616265843
LP_0440,2021,4,0.5469035968113503
LP_0440,2021,5,0.7129261921164405
LP_0440,2021,6,0.9331049017273729
LP_0440,2021,7,0.782898395257972
LP_0440,2021,8,0.8817788176530779
LP_0440,2021,9,0.7002911898915112
LP_0440,2021,10,0.7367069245720155
LP_0440,2021,11,0.8208098887326574
LP_0440,2021,12,0.9022814965063086
LP_0440,2022,1,0.7310366028234804
LP_0440,2022,2,0.9829425122585808
LP_0440,2022,3,0.8988373751930339
LP_0440,2022,4,0.7315957649763083
LP_0440,2022,5,0.9679172621035901
LP_0440,2022,6,0.6616611178987384
LP_0440,2022,7,0.8226865712630149
LP_0440,2022,8,0.7315704085028327
LP_0440,2022,9,0.5361909920728798
LP_0440,2022,10,0.5454957386877344
LP_0440,2022,11,0.8937800983612545
LP_0440,2022,12,0.7440227462366064
LP_0440,2023,1,0.692243886551287
LP_0440,2023,2,0.8457345667632865
LP_0440,2023,3,0.6182600236550766
LP_0440,2023,4,0.7761286956374835
LP_0440,2023,5,0.7753476585955265
LP_0440,2023,6,0.9437984460238361
LP_0440,2023,7,0.6835370832453359
LP_0440,2023,8,0.9232334135346494
LP_0440,2023,9,0.9873861181046883
LP_0440,2023,10,0.6218757376033122
LP_0440,2023,11,0.9529684837196872
LP_0440,2023,12,0.5476894709411682
LP_0441,2021,1,0.8435126271973401
LP_0441,2021,2,0.798187284336517
LP_0441,2021,3,0.5581200600040137
LP_0441,2021,4,0.8499844897888229
LP_0441,2021,5,0.9794618360996958
LP_0441,2021,6,0.5984852545954875
LP_0441,2021,7,0.930080396411102
LP_0441,2021,8,0.8181600428095899
LP_0441,2021,9,0.7501431674253872
LP_0441,2021,10,0.9679018233015695
LP_0441,2021,11,0.7140126055824613
LP_0441,2021,12,0.9140882005994584
LP_0441,2022,1,0.9571631932975964
LP_0441,2022,2,0.5866118471000165
LP_0441,2022,3,0.5986706091513171
LP_0441,2022,4,0.506829892010016
LP_0441,2022,5,0.7608193849313499
LP_0441,2022,6,0.8249665421093968
LP_0441,2022,7,0.5059954595934997
LP_0441,2022,8,0.9877344788317723
LP_0441,2022,9,0.9063974815851784
LP_0441,2022,10,0.7813677205217318
LP_0441,2022,11,0.7912236073562535
LP_0441,2022,12,0.7308987542059914
LP_0441,2023,1,0.6377256859611874
LP_0441,2023,2,0.9415028010181103
LP_0441,2023,3,0.8014095225255233
LP_0441,2023,4,0.756512329249506
LP_0441,2023,5,0.833135542180365
LP_0441,2023,6,0.9791254749180476
LP_0441,2023,7,0.7022240745447079
LP_0441,2023,8,0.5482570077262607
LP_0441,2023,9,0.6909445986138572
LP_0441,2023,10,0.7907422875719834
LP_0441,2023,11,0.8721225295384034
LP_0441,2023,12,0.8627418767584674
LP_0442,2021,1,0.9938345428566238
LP_0442,2021,2,0.5394682441313464
LP_0442,2021,3,0.7317624753949401
LP_0442,2021,4,0.9071611604748542
LP_0442,2021,5,0.9070650680040357
LP_0442,2021,6,0.9708274049288494
LP_0442,2021,7,0.5476253735105181
LP_0442,2021,8,0.6059729849757564
LP_0442,2021,9,0.6276054811951266
LP_0442,2021,10,0.7632778450413754
LP_0442,2021,11,0.7440782497222841
LP_0442,2021,12,0.9110145788863724
LP_0442,2022,1,0.6239207201393105
LP_0442,2022,2,0.9556794147554475
LP_0442,2022,3,0.6483548938652847
LP_0442,2022,4,0.6573539441614271
LP_0442,2022,5,0.5291562872815583
LP_0442,2022,6,0.8623139096581274
LP_0442,2022,7,0.6804575677142491
LP_0442,2022,8,0.9131570582524657
LP_0442,2022,9,0.6180560766242278
LP_0442,2022,10,0.8756250703348355
LP_0442,2022,11,0.5140662799196374
LP_0442,2022,12,0.9337639594936971
LP_0442,2023,1,0.5396218790413632
LP_0442,2023,2,0.6553475658499016
LP_0442,2023,3,0.651883416461605
LP_0442,2023,4,0.5665082689070876
LP_0442,2023,5,0.5575291985773276
LP_0442,2023,6,0.5709980388921929
LP_0442,2023,7,0.6868739935227652
LP_0442,2023,8,0.9856735465240858
LP_0442,2023,9,0.9989718161520698
LP_0442,2023,10,0.6581398676410731
LP_0442,2023,11,0.5924255234669092
LP_0442,2023,12,0.8696909679228808
LP_0443,2021,1,0.9198286907184166
LP_0443,2021,2,0.8642230538933424
LP_0443,2021,3,0.5690222332086782
LP_0443,2021,4,0.9057271861507135
LP_0443,2021,5,0.6185722700814891
LP_0443,2021,6,0.9911205612789828
LP_0443,2021,7,0.9604708472351433
LP_0443,2021,8,0.5241372313884322
LP_0443,2021,9,0.5990654122622849
LP_0443,2021,10,0.789114870503671
LP_0443,2021,11,0.5447917654868859
LP_0443,2021,12,0.7416037994306808
LP_0443,2022,1,0.9913657191422673
LP_0443,2022,2,0.689870431099958
LP_0443,2022,3,0.8163859258374788
LP_0443,2022,4,0.6104573474012495
LP_0443,2022,5,0.9524304023363281
LP_0443,2022,6,0.8321832520598096
LP_0443,2022,7,0.9697880505127485
LP_0443,2022,8,0.6036746665669577
LP_0443,2022,9,0.7781263835718213
LP_0443,2022,10,0.5421739211744306
LP_0443,2022,11,0.9207837615733969
LP_0443,2022,12,0.8759276840317805
LP_0443,2023,1,0.7552271274143614
LP_0443,2023,2,0.8179017838986224
LP_0443,2023,3,0.8056438582401432
LP_0443,2023,4,0.5930919960542762
LP_0443,2023,5,0.5009068375407372
LP_0443,2023,6,0.9225045730715316
LP_0443,2023,7,0.6210223571330777
LP_0443,2023,8,0.7640521612851678
LP_0443,2023,9,0.5985615903021989
LP_0443,2023,10,0.6325243494460651
LP_0443,2023,11,0.5536987218955866
LP_0443,2023,12,0.8864923389400948
LP_0444,2021,1,0.7884960810062158
LP_0444,2021,2,0.5908475316018618
LP_0444,2021,3,0.7225156710468933
LP_0444,2021,4,0.8870072463673904
LP_0444,2021,5,0.6421884569737278
LP_0444,2021,6,0.9041351060049361
LP_0444,2021,7,0.9342574683731761
LP_0444,2021,8,0.8212916870689515
LP_0444,2021,9,0.6481983648886904
LP_0444,2021,10,0.7880719739601263
LP_0444,2021,11,0.8951165997894737
LP_0444,2021,12,0.8731590509956825
LP_0444,2022,1,0.5300207060220286
LP_0444,2022,2,0.779696418275506
LP_0444,2022,3,0.5822629931776206
LP_0444,2022,4,0.722266549220554
LP_0444,2022,5,0.5236984327603769
LP_0444,2022,6,0.5455986771396515
LP_0444,2022,7,0.9428579582496269
LP_0444,2022,8,0.9962008862920664
LP_0444,2022,9,0.7900290772335414
LP_0444,2022,10,0.9946757429755695
LP_0444,2022,11,0.9387083112957334
LP_0444,2022,12,0.6855086091143585
LP_0444,2023,1,0.7091743877524985
LP_0444,2023,2,0.5978499787453704
LP_0444,2023,3,0.8261058862386901
LP_0444,2023,4,0.6903039393583665
LP_0444,2023,5,0.7490431474475028
LP_0444,2023,6,0.8370088611717538
LP_0444,2023,7,0.7036564449383353
LP_0444,2023,8,0.8518827461907965
LP_0444,2023,9,0.5460552949374538
LP_0444,2023,10,0.5855056582396718
LP_0444,2023,11,0.6739525811893142
LP_0444,2023,12,0.9103638199671793
LP_0445,2021,1,0.6653947941055443
LP_0445,2021,2,0.6751010690059842
LP_0445,2021,3,0.5194903141256066
LP_0445,2021,4,0.8056618280984076
LP_0445,2021,5,0.5771655685240558
LP_0445,2021,6,0.770612339581926
LP_0445,2021,7,0.6877996848341379
LP_0445,2021,8,0.7747853074345403
LP_0445,2021,9,0.8417311739984246
LP_0445,2021,10,0.9727043773833062
LP_0445,2021,11,0.5937374194971207
LP_0445,2021,12,0.6769853489397749
LP_0445,2022,1,0.7436787900628896
LP_0445,2022,2,0.531218524538906
LP_0445,2022,3,0.9470995911851543
LP_0445,2022,4,0.6694249171273048
LP_0445,2022,5,0.6877598207437507
LP_0445,2022,6,0.5698891493928326
LP_0445,2022,7,0.7427533763314381
LP_0445,2022,8,0.7004607707699166
LP_0445,2022,9,0.8026501951065076
LP_0445,2022,10,0.8775741678909401
LP_0445,2022,11,0.5850877466851062
LP_0445,2022,12,0.9021829682156477
LP_0445,2023,1,0.8253892505122902
LP_0445,2023,2,0.992935213271237
LP_0445,2023,3,0.9408087644897791
LP_0445,2023,4,0.820496292746195
LP_0445,2023,5,0.8771883607197855
LP_0445,2023,6,0.6177007531194048
LP_0445,2023,7,0.6362050308155198
LP_0445,2023,8,0.8792475125618039
LP_0445,2023,9,0.9199696014762182
LP_0445,2023,10,0.8859482709860889
LP_0445,2023,11,0.8727777515273174
LP_0445,2023,12,0.522360299993478
LP_0446,2021,1,0.723114100920003
LP_0446,2021,2,0.9660376564678419
LP_0446,2021,3,0.6366213026658273
LP_0446,2021,4,0.7270240316844423
LP_0446,2021,5,0.6462057175255225
LP_0446,2021,6,0.9780402444233767
LP_0446,2021,7,0.7466916581648726
LP_0446,2021,8,0.985003495962055
LP_0446,2021,9,0.6636404934208238
LP_0446,2021,10,0.5417548439991444
LP_0446,2021,11,0.5164108539656886
LP_0446,2021,12,0.8080255782138097
LP_0446,2022,1,0.6952562995617522
LP_0446,2022,2,0.6636052531422625
LP_0446,2022,3,0.7184203722984195
LP_0446,2022,4,0.5954560412836767
LP_0446,2022,5,0.6776440529420317
LP_0446,2022,6,0.9977720710622897
LP_0446,2022,7,0.6460200025424672
LP_0446,2022,8,0.7543500294153607
LP_0446,2022,9,0.9379432018177953
LP_0446,2022,10,0.6873906422857439
LP_0446,2022,11,0.6539508072234022
LP_0446,2022,12,0.9170122952344293
LP_0446,2023,1,0.7330982425058891
LP_0446,2023,2,0.541487805470639
LP_0446,2023,3,0.6177694009159673
LP_0446,2023,4,0.5836253905935562
LP_0446,2023,5,0.8995230585969358
LP_0446,2023,6,0.8903303300184497
LP_0446,2023,7,0.9710260976520233
LP_0446,2023,8,0.7326498339192639
LP_0446,2023,9,0.9942464243650958
LP_0446,2023,10,0.5623593296602345
LP_0446,2023,11,0.9328814500653789
LP_0446,2023,12,0.5700053303087058
LP_0447,2021,1,0.5098008629546393
LP_0447,2021,2,0.8291258620480096
LP_0447,2021,3,0.6446918968543797
LP_0447,2021,4,0.5917034291977897
LP_0447,2021,5,0.5921242712493222
LP_0447,2021,6,0.5216596575964276
LP_0447,2021,7,0.5714353140268615
LP_0447,2021,8,0.6614747888717593
LP_0447,2021,9,0.5309395714658887
LP_0447,2021,10,0.6296543887349483
LP_0447,2021,11,0.5076537985494727
LP_0447,2021,12,0.7459144068825805
LP_0447,2022,1,0.8868386831450166
LP_0447,2022,2,0.7891553726745697
LP_0447,2022,3,0.7396630653371643
LP_0447,2022,4,0.9414471287656745
LP_0447,2022,5,0.5117032858377084
LP_0447,2022,6,0.9415013645659144
LP_0447,2022,7,0.7539579816799777
LP_0447,2022,8,0.6760378685899511
LP_0447,2022,9,0.7055368942891787
LP_0447,2022,10,0.5448624371630097
LP_0447,2022,11,0.9812374828736605
LP_0447,2022,12,0.8653728028771289
LP_0447,2023,1,0.9833222952269833
LP_0447,2023,2,0.8538944266130648
LP_0447,2023,3,0.998355445027516
LP_0447,2023,4,0.6995163297297688
LP_0447,2023,5,0.500132744202924
LP_0447,2023,6,0.8055464785161868
LP_0447,2023,7,0.894934680734744
LP_0447,2023,8,0.8077904336757942
LP_0447,2023,9,0.9500961901928596
LP_0447,2023,10,0.599050341862557
LP_0447,2023,11,0.8822539196782394
LP_0447,2023,12,0.7080985688171142
LP_0448,2021,1,0.5774622627357071
LP_0448,2021,2,0.7888675685949518
LP_0448,2021,3,0.6665596484623131
LP_0448,2021,4,0.5935685245474822
LP_0448,2021,5,0.6888152524954052
LP_0448,2021,6,0.812113191636983
LP_0448,2021,7,0.5241421960963056
LP_0448,2021,8,0.6036605441104739
LP_0448,2021,9,0.6615135793238958
LP_0448,2021,10,0.5299237938435177
LP_0448,2021,11,0.5370950326444197
LP_0448,2021,12,0.5262722928064254
LP_0448,2022,1,0.5666444180172608
LP_0448,2022,2,0.9121335385895619
LP_0448,2022,3,0.9410035390056969
LP_0448,2022,4,0.822713992762687
LP_0448,2022,5,0.8391990027649092
LP_0448,2022,6,0.5631166529178048
LP_0448,2022,7,0.8682031584109298
LP_0448,2022,8,0.8636710203070264
LP_0448,2022,9,0.9187145298836206
LP_0448,2022,10,0.7723051795419721
LP_0448,2022,11,0.5657249475469203
LP_0448,2022,12,0.9243238145405543
LP_0448,2023,1,0.7416259195043964
LP_0448,2023,2,0.6500133178292324
LP_0448,2023,3,0.8005245291867659
LP_0448,2023,4,0.8886646970309043
LP_0448,2023,5,0.8732684104977928
LP_0448,2023,6,0.6611221615689538
LP_0448,2023,7,0.6277931194352351
LP_0448,2023,8,0.6699866158218208
LP_0448,2023,9,0.7139052438753928
LP_0448,2023,10,0.9237698076956521
LP_0448,2023,11,0.6901267110892162
LP_0448,2023,12,0.6496101366589844
LP_0449,2021,1,0.580309418580935
LP_0449,2021,2,0.9236547045543798
LP_0449,2021,3,0.8588714405211444
LP_0449,2021,4,0.7685718468038711
LP_0449,2021,5,0.9081910329237946
LP_0449,2021,6,0.9814566732609412
LP_0449,2021,7,0.79836726863615
LP_0449,2021,8,0.547179028158451
LP_0449,2021,9,0.5386063238876081
LP_0449,2021,10,0.985017487408705
LP_0449,2021,11,0.7372848406762811
LP_0449,2021,12,0.9479712586245104
LP_0449,2022,1,0.7845682279376598
LP_0449,2022,2,0.6033013208413665
LP_0449,2022,3,0.8888033818598011
LP_0449,2022,4,0.9225329539406413
LP_0449,2022,5,0.9843738129533561
LP_0449,2022,6,0.5017368592756577
LP_0449,2022,7,0.5593578902462895
LP_0449,2022,8,0.6246245385365023
LP_0449,2022,9,0.8989327128841567
LP_0449,2022,10,0.5476942440899433
LP_0449,2022,11,0.8177928629308879
LP_0449,2022,12,0.896361747650113
LP_0449,2023,1,0.9952108296788397
LP_0449,2023,2,0.856121725308295
LP_0449,2023,3,0.6106479922476163
LP_0449,2023,4,0.9835568686470103
LP_0449,2023,5,0.6531126662777693
LP_0449,2023,6,0.7212641918341005
LP_0449,2023,7,0.7398665978205728
LP_0449,2023,8,0.8801619871349236
LP_0449,2023,9,0.8418083238277481
LP_0449,2023,10,0.7892599273406469
LP_0449,2023,11,0.9331225905963593
